"Year","Mean_outflow_CY","Mean_inflow_CY","Mean_YOLO_CY","Mean_SAC_CY","Mean_Export_CY","Mean_outflow_WY","Mean_inflow_WY","Mean_YOLO_WY","Mean_SAC_WY","Mean_Export_WY","Chlorophyll","DissAmmonia","DissNitrateNitrite","DissOrthophos","DissSilica","DON","Salinity","Secchi","Temperature","TKN","TotPhos","corbicula_cpue","potamocorbula_cpue","FMWT_fish_catch_per_tow_AmericanShad","FMWT_fish_catch_per_tow_PacificHerring","FMWT_fish_catch_per_tow_ThreadfinShad","FMWT_fish_catch_per_tow_NorthernAnchovy","FMWT_fish_catch_per_tow_DeltaSmelt","FMWT_fish_catch_per_tow_StripedBass_age0","FMWT_fish_catch_per_tow_LongfinSmelt","FMWT_fish_catch_per_tow_Estuarine_pelagic_forage_fishes","FMWT_fish_catch_per_tow_Marine_pelagic_forage_fishes","FMWT_fish_biomass_AmericanShad","FMWT_fish_biomass_PacificHerring","FMWT_fish_biomass_ThreadfinShad","FMWT_fish_biomass_NorthernAnchovy","FMWT_fish_biomass_DeltaSmelt","FMWT_fish_biomass_StripedBass_age0","FMWT_fish_biomass_LongfinSmelt","FMWT_fish_biomass_Estuarine_pelagic_forage_fishes","FMWT_fish_biomass_Marine_pelagic_forage_fishes","Cladoceran_BPUE","Cyclopoids_BPUE","Herbivorous_Copepods_BPUE","Mysida_BPUE","Predatory_Calanoids_BPUE"
2006,54503.1095890411,64121.7780821918,14583.7780821918,36238.5479452055,8681.94794520548,57397.1095890411,66967.5726027397,15472.8876712329,38112.0547945205,8722.43835616438,3.67416666666667,0.0870634920634921,0.38969696969697,0.0509848484848485,12.7984848484848,0.209677419354839,3.2716141917149,65.425,16.735303030303,0.394615384615385,0.0889393939393939,490.625,1634.85576923077,5.3991040647028,0.167366946778711,5.49993882168252,9.53125,0.12436974789916,1.02781196508704,1.45178821528611,13.5030128146576,9.69861694677871,23528.4733032418,644.90475906806,15724.4941857241,53663.8873800859,149.635534197801,6974.86721638328,2016.63364410341,48394.1038836504,54308.7921391539,20226.702,38214.6576,341224.05215,651899.646691703,53383.50412
2007,8308.96164383562,17138.6794520548,339.147945205479,14466.8219178082,7171.35342465753,8567.80821917808,18228.8054794521,341.939726027397,15153.2876712329,8020.33698630137,5.97515151515152,0.11408,0.681515151515152,0.0644274809160305,12.8702290076336,0.279838709677419,5.20991541761809,83.6890756302521,16.4333333333333,0.471969696969697,0.103787878787879,350.240384615385,1300.32051282051,1.54966448117709,0.0320378151260504,5.94572713700865,3.83528411364546,0.104441776710684,0.287542517006803,0.0292792116846739,7.9166551235879,3.86732192877151,7022.85727825219,161.217874311863,32255.3687037033,9695.42953316524,230.611259506986,3047.84613401507,458.630589335687,43015.3139648133,9856.64740747711,163830.09,154538.557245033,245568.27963,285479.498385143,58930.35706
2008,9360.39617486339,15255.5901639344,579.565573770492,12687.2950819672,4441.88797814208,9283.44535519126,15900.2950819672,574.904371584699,13219.1530054645,5145.74316939891,6.70393939393939,0.114047619047619,0.759772727272727,0.076969696969697,13.7575757575758,0.344715447154472,5.38531665560561,82.4,17.2068181818182,0.535606060606061,0.118560606060606,343.830128205128,2051.48237179487,0.534957444516268,1.00392907162865,0.957823129251701,1.97334683873549,0.0730192076830732,0.612159575368609,0.221143457382953,2.3991028142026,2.97727591036415,4125.03875711946,3528.01493655842,4934.71028379123,4813.97962205782,133.85742520862,7678.43742524868,1086.16237031295,17958.2062616809,8341.99455861624,52487.37,224107.837530907,415762.83848,1531847.94527554,73590.3978
2009,9561.47671232877,16319.6136986301,436.41095890411,14036.0821917808,5401.94246575342,9450.17534246575,15915.4465753425,437.479452054795,13777.5616438356,5073.55068493151,6.38590909090909,0.101707317073171,0.571742424242424,0.0665909090909091,13.2236641221374,0.303305785123967,5.34930008153145,97.0840336134454,16.8772727272727,0.500769230769231,0.100378787878788,360.977564102564,2145.91346153846,1.23748153107397,0.0512955182072829,0.123760658109398,8.47621548619448,0.054171668667467,0.190674262129094,0.129886954781913,1.73597507476184,8.52751100440176,7290.75544582359,317.143628045233,906.336929842257,22226.4830274835,120.45962206093,2554.54262366585,1334.64789506336,12206.742516456,22543.6266555288,39000.6,169380.904741494,292487.92938,267045.545074707,83593.0965
2010,17703.7561643836,26369.098630137,906.443835616438,21148.8493150685,7704.51506849315,14037.6328767123,21841.9095890411,800.01095890411,17648.1643835616,6593.41095890411,3.43424242424242,0.0926016260162602,0.525606060606061,0.0631060606060606,13.3022900763359,0.291666666666667,4.43044486304254,97.4166666666667,16.3479545454545,0.484090909090909,0.102121212121212,378.926282051282,1464.42307692308,1.14315976390556,0.19327731092437,0.282963762428048,9.09517557022809,0.0930072028811525,0.0964733008588051,0.20046268507403,1.8160667151476,9.28845288115246,7501.05349948306,1034.27209607641,1269.0900488615,33328.214186101,227.523432560465,946.483233248162,593.259446975557,10537.4096611287,34362.4862821774,20066.61,108238.281429116,386299.58911,1132587.63844179,52088.09472
2011,34223.1561643836,44727.4,3505.69315068493,29348.2191780822,9043.18356164383,37191.7726027397,47443.8301369863,3615.36712328767,31547.2876712329,9224.8,3.35477272727273,0.0689922480620155,0.32030303030303,0.0483333333333333,12.825,0.208333333333333,3.52760297283945,96.4833333333333,15.7127272727273,0.375757575757576,0.0841666666666667,396.033653846154,1247.4358974359,1.77330682272909,0.0568977591036415,0.507431434112106,4.69283963585434,0.938195278111245,0.808427120848339,0.802731092436975,4.83009174823776,4.74973739495798,6988.49777622221,297.66770488397,2920.52315832789,11969.8019202896,1878.88400335899,5142.61672982912,4064.00350959077,20994.525177329,12267.4696251736,15855.564,74465.2859650632,408671.92324,271526.45156059,91501.41226
2012,13955.9535519126,21590.9836065574,631.877049180328,18712.4863387978,6409.36885245902,11130.0519125683,19612.2240437158,319.05737704918,16634.043715847,6847.9262295082,5.53175572519084,0.102325581395349,0.579848484848485,0.0709090909090909,13.5863636363636,0.23969465648855,4.8156245398511,107.9,17.1676515151515,0.492424242424242,0.119924242424242,381.93108974359,1479.16666666667,0.886161772401268,0.222539015606243,0.09117724012682,8.83338335334134,0.113085234093637,0.226542736659881,0.0798394357743097,1.39680641905592,9.05592236894758,5332.28277821969,1194.65827730048,611.418655689627,20482.6404408198,247.520286791509,3057.88082061574,924.164412268858,10173.2669535854,21677.2987181203,11609.112,227548.34878018,402333.91211,875590.868989743,53589.15936
2013,8897.67671232877,15718.8136986301,390.956164383562,13628.7945205479,4895.00821917808,12651.9424657534,20034.5643835616,697.769863013699,17390.8219178082,5898.78904109589,6.87507575757576,0.106692307692308,0.588167938931298,0.0846212121212121,13.4462121212121,0.238582677165354,5.65937349013827,105.308333333333,16.6988636363636,0.578030303030303,0.121212121212121,327.973497091144,1907.36102133161,0.648808754270939,0.040641256502601,0.646310832025118,19.3084983993597,0.0549869947979192,0.159441276510604,0.202010804321729,1.71155866192631,19.3491396558623,4023.33419663904,421.345585032037,4775.29646413181,47413.2903307126,120.132432987279,2704.98049040332,1578.21759504774,13201.9611792092,47834.6359157446,25004.724,260948.787203459,308877.77747,923721.394003103,77355.96284
2014,8378.07123287671,12551.1945205479,557.605479452055,10778.4931506849,2849.12602739726,5925.85205479452,10414.6383561644,326.778082191781,8904.68493150685,2814.2904109589,3.50412213740458,0.123095238095238,0.661590909090909,0.0990151515151515,13.9310606060606,0.363076923076923,6.14843382491401,117.776859504132,17.8159090909091,0.643181818181818,0.143257575757576,307.488591916558,2385.91916558018,0.784588065995629,0.0277736094437775,0.752040431557238,8.53057472989196,0.0286314525810324,0.153832095192389,0.0272133853541417,1.74630543068043,8.55834833933573,7666.82010931705,238.635149048214,4579.61121941517,22858.948351717,50.3039430488253,3317.5603614012,97.638030564228,15711.9336637465,23097.5835007652,10981.242,270476.21921303,462351.253,858737.539655462,80111.22052
2015,6486.93424657534,10559.9479452055,481.704109589041,8641.83561643836,2297.2602739726,8600.41643835616,12903.7424657534,708.632876712329,10618.2465753425,2678.8301369863,3.95901515151515,0.103228346456693,0.585419847328244,0.0951515151515152,12.2189393939394,0.378461538461538,6.81279114748139,101.14406779661,18.1869696969697,0.640909090909091,0.142424242424242,212.219551282051,1879.96794871795,0.177450980392157,0.00989145658263305,2.24447105765383,12.4640981392557,0.0229591836734694,0.13210861267584,0.00930372148859544,2.58629355588389,12.4739895958383,1497.58530866834,268.456702552515,10907.9177258856,27088.2367016452,50.0035935249911,3066.12875651256,196.602468192032,15718.2378527835,27356.6934041977,25252.266,321583.236585377,361729.99817,1268366.30873124,92800.794
2016,18464.1666666667,25915.3469945355,1444.95081967213,22533.825136612,6249.62021857924,15688.9644808743,21837.9207650273,1273.26229508197,18920.6284153005,4833.5737704918,6.10454545454545,0.109767441860465,0.445267175572519,0.0784090909090909,12.7780303030303,0.34469696969697,5.32750791133336,103.076923076923,17.0879545454545,0.626515151515151,0.134090909090909,158.573717948718,1322.31570512821,0.760575383999754,0.00446428571428571,1.78785360297965,12.1750775310124,0.025,0.274485038770753,0.010749299719888,2.85866332547005,12.1795418167267,4037.69917935504,27.6462671411901,7873.28339482162,39547.91161787,57.2783993012858,4242.33008198872,74.8108016894056,16285.4018571561,39575.5578850112,51623.37,297038.150883592,483122.93912,3232774.83222872,83729.35576
2017,64930.9260273973,74635.6410958904,20094.8575342466,37692.0547945205,8835.15342465753,67175.704109589,76659.0876712329,20266.1561643836,39829.1780821918,8928.39726027397,3.53099236641221,0.0909848484848485,0.520454545454546,0.0781060606060606,13.4886363636364,0.238532110091743,3.19777763408227,85.962962962963,16.1068939393939,0.356060606060606,0.0931818181818182,321.711376858436,1379.36328377505,6.56715859420691,0.0125175070028011,0.900727791116447,17.46837484994,0.00567226890756303,1.25340496148292,0.185651760704282,8.91261537641813,17.4808923569428,28075.6561572476,150.431977062948,6369.94242997485,49288.4274161159,7.31329554667912,13063.1650393457,657.112298609795,48173.1892207246,49438.8593931789,70401.27,275554.603857162,700693.73734,3166401.99347455,75578.08742
2018,13332.1232876712,20586.4520547945,355.038356164384,16948.5479452055,6179.16438356164,13520.101369863,21337.1698630137,371.86301369863,17407.6164383562,6364.12602739726,4.399609375,0.121634920634921,0.527870229007634,0.0933181818181818,12.3686363636364,0.238584905660377,5.27779657104503,116.037037037037,16.5937121212121,0.41425,0.107507575757576,576.5625,2333.49358974359,1.86742370024933,0.01671918767507,0.467464485794318,21.027943677471,0,0.0949220713926596,0.0730267106842737,2.50283696812058,21.0446628651461,14447.6835297422,577.620332543052,2514.47160543031,75069.6748982266,0,1464.47918259578,444.733292449398,18871.3676102177,75647.2952307696,50229.33,291439.226500374,421093.70793,1424247.29649242,112002.89894
2019,38870.4520547945,46903.9205479452,5256.80273972603,32385.0136986301,7253.75068493151,37886.9506849315,45885.5479452055,5253.95068493151,31671.0684931507,7381.87397260274,2.489140625,0.143189189189189,0.480938596491228,0.0849473684210526,13.1654545454545,0.237349397590361,3.33571948849778,99.962962962963,16.3362121212121,0.351277777777778,0.0917716535433071,521.474358974359,2020.67307692308,4.2003187813587,0.0257352941176471,0.958711561547696,12.4101890756303,0,0.624344737895158,0.0739470788315326,5.85732215963309,12.4359243697479,21931.0225151031,331.427419714373,9475.67034326464,31576.2495328064,0,6979.60257896031,369.77154502708,38756.0669823552,31907.6769525207,24447.456,222451.699799648,428674.01625,900442.295250357,87975.12072
2020,8288.23357664234,15023.1240875912,85.8905109489051,12872.3722627737,4679.50729927007,9110.28961748634,15836.6338797814,85.1448087431694,13360.8196721311,5037.0737704918,3.11353535353535,0.184211538461538,0.540606060606061,0.091265306122449,12.7157843137255,0.205396825396825,5.79532055654654,124.975609756098,17.5933333333333,0.37027,0.108525252525253,734.935897435897,2854.48717948718,2.62540977929633,0.0161064425770308,1.87468237294918,14.3896433573429,0,0.143415026266917,0.021516106442577,4.66502328495501,14.40574979992,19460.8780679166,418.917897104919,12983.1554845399,40155.0490802181,0,2763.90189405901,122.007020546633,35329.9424670621,40573.966977323,14091.456,281545.557007543,263068.83036,698661.806670259,169217.60502
